Id,Review,Label
85957,I really enjoy this course. There are plenty of information which is useful to manage a project.,5
85958,"Great course, especially for people non trained on Project Management (PMI). Excellent teaching and concepts, easy comprehension, you'll learn a lot of concepts taking this course.",5
85959,It short course but really useful,5
85960,Basic and usefull,5
85961,clear and sufficient for new project manager,5
85962,Clear and very useful. I would like to suggest maybe more examples.,5
85963,Good content,5
85964,I enjoyed this introduction to Project Management. PM is something I would like to do and this is a great starting point to give you the basics.,5
85965,Great course. I would recommend it to all project managers and coordinators.,5
85966,Fantastic approach,5
85967,In my opinion a clear guideline is missing. The terms are not always the same and it's sometimes confusing.,3
85968,Great.,5
85969,"Really helped me to plan , schedule and lead for my project",4
85970,I enjoyed the course very much. I learn very much. It inspired me and made me less apprehensive of the gigantic job I have in front of me. To follow the simple rules and questions of the course will lead you on the right path to success of your mission-based business.ThanksKlaus-Michael,5
85971,"Very good presentation from the lecturer, Rob Stone. Information was given very clearly and very easy to understand. Materials needed for further reading are given.",5
85972,"Thank you for the lecturer, Rob, to prepare that great course on coursera platform for us to learn those knowledge in effective way. Thank you very much again.",3
85973,Very basic course that provides basic background information on project management.,3
85974,So suitable to my job,5
85975,"Very good course， but just a little bit easy. For those who had no idea or experience about project management, it iis a good start point.",5
85976,Great start for emerging professionals!,5
85977,"Useful for picking up the basics and was easy to complete around a busy, full-time schedule.",4
85978,More practical examples on project management processes would add value to this course.,4
85979,Very little course but gives you a base to understand how project management works,3
85980,Awesome experience,5
85981,Really great - thank you!,5
85982,Interesting course,4
85983,Very useful course to learn the basics of project management,4
